train,dev,test
0.7867213806026002,0.6207658160063956,0.4946039916995244
0.7858530043040292,0.6190823534408868,0.4946852151493905
0.7837296266014836,0.6156150760645626,0.49426939701583206
0.7834184107681116,0.6131101669743657,0.49446803325166305
0.7835557074093622,0.610803579434383,0.4948719015175646
0.7846035275791512,0.6085454950445011,0.4939094795921787
0.783233527003265,0.6057357923165569,0.4924149289727211
0.7796895124258534,0.6049159817517765,0.49042815456707634
0.7814604086875916,0.6041233600974083,0.4890954678654671
0.7814376396792275,0.6046489344111511,0.4869781312133585
0.7810642503377959,0.6044756872799453,0.48519545306605616
0.7798803667537868,0.6091052549309097,0.4823400236782618
0.781140686005585,0.6135614948101746,0.4792609559588654
0.7803335753770975,0.6128875456750393,0.47720368017370884
0.7784408276317684,0.6164664593702964,0.47986326662411216
0.7776115274790562,0.6185111700924057,0.4805196796289899
0.7747502425559482,0.6213472081642402,0.47943051523507985
0.7746526879161152,0.6216032522271818,0.4809809386618991
0.7729672639458268,0.6233491548233562,0.4807883926563793
0.7695211853612872,0.6260820666108938,0.4820280725355534
0.7690406121911794,0.6279122976817354,0.4823084296862574
0.7676462239545324,0.6289538140206233,0.4815932747138583
0.7675678950848339,0.6289768840233199,0.4812765884206449
0.7655736199447087,0.6302636022546462,0.48128477265792236
0.7643779152674033,0.6282123383795116,0.48124622616996154
0.7628589776200307,0.6250003690136151,0.4816492946529892
0.7615264549955622,0.6218920725729916,0.48287880665564037
0.7607981181806989,0.6212990371406906,0.48486531851813197
0.7614333054115032,0.6203178262402271,0.4878382267109279
0.7597079881250042,0.6188271934141035,0.48933308250079416
0.758650386820034,0.6189193038814733,0.4923899972013065
0.7581993099805471,0.6205528876366647,0.49516586994601264
0.759388145584388,0.620186747970597,0.49422066798746184
0.7589562400182088,0.6239681210617224,0.49297414496541025
0.7582101107433142,0.6271625747842504,0.49220864499444206
0.7566064360894655,0.6321309936772052,0.49079739219067914
0.7554541931432837,0.6347847162605891,0.4897331826729712
0.756770163000404,0.6376040537732762,0.4880320567686062
0.7552745311490952,0.6394472843696994,0.4866657280633526
0.7546850859354703,0.6433824245841839,0.48516287926871043
0.7534960664002,0.6461640625337887,0.48446922549966037
0.7528576571730119,0.646756446295524,0.48296314350600483
0.7520755814306391,0.6481440838121768,0.4822140578297699
0.7517262652516365,0.649949304992333,0.48173220125027
0.7524005444893925,0.6515080894094817,0.4809143451152381
0.7504537169948037,0.6575671657459972,0.4791615573620355
0.7496152573202285,0.662326635987115,0.4773944875488252
0.747466748262324,0.6631023598971163,0.4759576523721945
0.7460145778728254,0.665746842595664,0.47588749144113424
0.7447994496807995,0.6692026959934149,0.47420006923108216
0.743840445479947,0.672871697314842,0.4732393976189419
0.7425167044358594,0.676405934217785,0.47192951047881726
0.7408919466670448,0.6794546615530753,0.47024432181782977
0.7393898310030208,0.6819316575194107,0.4686728719841031
0.7381907539409504,0.6834040892838734,0.46735088688414
0.7359682834425638,0.6842904623251321,0.467839575394295
0.7350949972351163,0.6861367079650047,0.46662304920784997
0.7337982250356127,0.6854444812854816,0.4651002684800789
0.7321778411524636,0.6851906734279224,0.46412286464657104
0.7313587697730823,0.6844001621092585,0.46284547630189493
0.7299036171476719,0.6836121145025486,0.46137813706014114
0.7302843523159456,0.6835123851811618,0.46009163110611145
0.7297329952596953,0.6817368409237382,0.4599089055171226
0.7278525956802898,0.6803143935485019,0.4597045691890849
0.7276826841725829,0.6782552653007744,0.4592140752060637
0.727844611792774,0.6755698769056535,0.45870520948217464
0.7272770452043398,0.6732922608816558,0.45908230188928667
0.7258221557282883,0.6715123255372696,0.45888622611275187
0.7247464020509977,0.6698088850926709,0.45807535716810743
0.7238299207341287,0.6694827690640445,0.4599641706113533
0.7215780080321,0.6697945195165548,0.4599570203672118
0.7205453683087166,0.6714211726521558,0.45997331263695623
0.7194509487303477,0.6716987621926126,0.4597629116719993
0.7185344520368074,0.6750046794743915,0.4600401267017189
0.7194806249978031,0.6776583096821894,0.4591723097322499
0.7196222602700194,0.6811971902304018,0.46258084138389677
0.7199929893943312,0.6838614003723149,0.4666272281751114
0.7192076217267931,0.6864920960950482,0.4652612318006373
0.7179982790580163,0.6854624753197034,0.46394002311504806
0.7168739333140607,0.6850321535021067,0.4628152050914205
0.7161694824090464,0.6832785279995899,0.4617994352418759
0.7162043766842948,0.6813070819609695,0.46081700683994725
0.715456359500262,0.680619267700006,0.4595048426458584
0.7147688882052898,0.6794834702089428,0.4584133199229836
0.7135293422943324,0.6778785291669974,0.45766052800179713
0.7140772574313796,0.6762205120729338,0.4566941724924168
0.7134903359589319,0.6752980461922186,0.45591788327899474
0.7132419147620014,0.6765562537327117,0.45481295814262884
0.7137956510229808,0.6784857647084608,0.4537045690708044
0.7132923566889995,0.6805741811912616,0.453134161284537
0.712882552601865,0.6787034751496454,0.45207059869299765
0.7128856834024191,0.6767310496204748,0.45075233964822614
0.7123165075003245,0.6753586666507013,0.449484394319605
0.7117046791882742,0.6744664601272061,0.4481477899565583
0.7110203102019161,0.6728807504496304,0.44695638229637913
0.7120102130860653,0.6713790571984818,0.44570372770276834
0.7106197384041799,0.670441377785564,0.44405192829353707
0.7103701409335449,0.6718137678211538,0.4431850394216653
0.7101009493650392,0.6728537394903427,0.4421073192080786
0.7094485147131814,0.6765287790654434,0.44119270166589153
0.7086550434064206,0.6782326079252678,0.440304139998102
0.7078545555609081,0.6772235544791462,0.43978210224197545
0.7089525948376416,0.6772226242510151,0.43964486382051143
0.7082678277384151,0.6763415288180112,0.43989527381279253
0.7086041151668152,0.6753437559866258,0.4385670318997284
0.7077078446074649,0.6738218233190678,0.43744282028428066
0.7078041918074603,0.6724270344649195,0.4369737260678424
0.7064309358330709,0.6710510822345636,0.4365939762044166
0.7077299122015636,0.6692384521497621,0.4376662676201926
0.7084357133217617,0.6672316814352454,0.4383524696515725
0.7085580682702002,0.6657815352082253,0.43933247817507926
0.7079432234168053,0.6643254665102352,0.44224608186305614
0.7069704297067817,0.6625969494209019,0.4438268660067471
0.7061362641013187,0.6608210993525775,0.44508012643326883
0.7051966877984794,0.6601132557957203,0.4456191798954299
0.7052539667949594,0.6591256369740285,0.44562956645827867
0.7056562958101347,0.6573600605641824,0.44629924395821124
0.7050968302875502,0.6549974798710427,0.4474059687847765
0.7047881264635857,0.6531915169764072,0.44744635864775234
0.7037738854602232,0.6511462679038108,0.4479718500653566
0.7028864469960772,0.6494506442534269,0.4491644634350443
0.7018472822774359,0.6470064252239316,0.44917954485706924
0.7028578499869822,0.6447208453608856,0.4488731554736652
0.7025657780468464,0.6422033544474591,0.44768067138890427
0.7019722753540609,0.640652252167958,0.44667150321343135
0.70135581912088,0.6386929630832977,0.4470107368201264
0.7014630927470485,0.6375741870161683,0.4487650563687454
0.700801925092447,0.6354615313199455,0.44898640425478825
0.6998558797398392,0.6338477965976511,0.44890405049129406
0.6998795293937854,0.6325044488246606,0.4490882069841633
0.6993440892773601,0.6313953110533446,0.4486747251348457
0.698169901846878,0.6292795576305399,0.44823388286655946
0.6971491624313186,0.6286577013990726,0.44753909482055876
0.6969535013437271,0.6273682071119547,0.4483621529340744
0.6965811422384117,0.6266646064758539,0.44869730208974434
0.6965989024629669,0.6260826079293139,0.44905466964793583
0.6969434509399851,0.625300438522468,0.4490381419187478
0.696960603275637,0.6249114664667469,0.4489447204616126
0.697044007100311,0.6244203693872573,0.448479173931421
0.6969556495314464,0.6241457106225425,0.4488982583861798
0.6959459550881664,0.6236555524286361,0.44888574244447255
0.6954315643208896,0.623139341455675,0.44840796649918074
0.6951392206676218,0.6235862692034152,0.4478684005590019
0.6953005147668031,0.6229921931400895,0.44754004386755136
0.6950481608224555,0.6219685580224598,0.44771483563372
0.6937043347204005,0.6219721320618428,0.4469704723540153
0.6932895869129965,0.6221560854110655,0.4466043649517538
0.6923884350919363,0.6215925133279101,0.44712299514900555
0.6914938508339648,0.6211635967611142,0.44850786519500446
0.6907110102194592,0.621147586901049,0.44936939424141903
0.689763547664278,0.6207506493822242,0.45107544048895104
0.6893518690520258,0.6193526109902939,0.4510301992074767
0.6886751251814534,0.6179321683167747,0.45112187567696693
0.6874878195700822,0.6172779375894202,0.4508802051897402
0.6867777818463385,0.6177045891123284,0.4506711125153897
0.6863020815174369,0.6177728037103353,0.4507577678955653
0.6862988163045037,0.6172575234629951,0.4512474631870186
0.6873167604207993,0.6171025973302822,0.4526818217369762
0.6865357581051913,0.6155571023577994,0.4540430900183591
0.686977672620096,0.6139717385631757,0.4553531176154164
0.6862521280235332,0.6128937906118291,0.4564966678834564
0.6853657666084577,0.6126213833394882,0.45711692106380736
0.6855698795087876,0.6117826240491056,0.4574326854666501
0.6854628747063024,0.61073139806145,0.4575526153402669
0.6855542467794384,0.6092127689501781,0.45744467789168036
0.6852359041465935,0.6078022262543863,0.45774005733905954
